414.97	358.39
415.18	387.07
415.40	358.39
415.61	364.54
415.82	352.25
416.04	376.83
416.25	321.53
416.47	368.63
416.68	319.48
416.89	233.47
417.11	372.73
417.32	360.44
417.54	428.03
417.75	370.68
417.96	362.49
418.18	303.10
418.39	444.41
418.61	415.74
418.82	360.44
419.03	395.26
419.25	434.17
419.46	434.17
419.68	395.26
419.89	446.46
420.10	393.21
420.32	352.25
420.53	448.51
420.74	419.83
420.96	358.39
421.17	442.36
421.39	489.46
421.60	428.03
421.81	460.79
422.03	356.35
422.24	413.69
422.45	514.04
422.67	450.55
422.88	432.12
423.10	428.03
423.31	413.69
423.52	397.31
423.74	583.67
423.95	514.04
424.16	440.31
424.38	444.41
424.59	473.08
424.80	415.74
425.02	501.75
425.23	497.66
425.45	442.36
425.66	548.86
425.87	395.26
426.09	436.22
426.30	454.65
426.51	442.36
426.73	481.27
426.94	483.32
427.15	546.81
427.37	501.75
427.58	403.45
427.79	446.46
428.01	464.89
428.22	516.09
428.43	423.93
428.65	567.29
428.86	659.45
429.07	487.42
429.29	485.37
429.50	575.48
429.71	632.82
429.93	628.73
430.14	589.81
430.35	524.28
430.57	550.90
430.78	604.15
430.99	702.45
431.20	653.30
431.42	548.86
431.63	561.14
431.84	536.57
432.06	514.04
432.27	665.59
432.48	456.70
432.70	669.69
432.91	575.48
433.12	573.43
433.34	483.32
433.55	579.58
433.76	702.45
433.97	608.25
434.19	583.67
434.40	661.49
434.61	610.29
434.83	751.60
435.04	645.11
435.25	763.89
435.46	577.53
435.68	788.47
435.89	681.97
436.10	628.73
436.32	681.97
436.53	651.25
436.74	690.17
436.95	903.15
437.17	626.68
437.38	679.93
437.59	753.65
437.81	677.88
438.02	651.25
438.23	743.41
438.44	704.50
438.66	749.56
438.87	733.17
439.08	854.00
439.29	753.65
439.51	690.17
439.72	806.90
439.93	772.08
440.14	739.32
440.36	780.28
440.57	874.48
440.78	804.85
440.99	774.13
441.21	790.52
441.42	755.70
441.63	796.66
441.84	724.98
442.06	802.80
442.27	819.19
442.48	878.58
442.69	839.67
442.91	858.10
443.12	819.19
443.33	921.59
443.54	874.48
443.76	882.67
443.97	829.43
444.18	882.67
444.39	776.18
444.61	894.96
444.82	808.95
445.03	892.91
445.24	946.16
445.45	946.16
445.67	921.59
445.88	970.74
446.09	948.21
446.30	894.96
446.52	909.30
446.73	849.91
446.94	935.92
447.15	884.72
447.36	784.37
447.58	911.35
447.79	1023.98
448.00	917.49
448.21	942.07
448.42	972.79
448.64	927.73
448.85	962.55
449.06	911.35
449.27	1107.95
449.48	854.00
449.70	909.30
449.91	964.59
450.12	954.35
450.33	985.07
450.54	1011.70
450.76	1066.99
450.97	976.88
451.18	1034.22
451.39	1130.48
451.60	1099.76
451.82	905.20
452.03	1017.84
452.24	1120.24
452.45	1005.55
452.66	1163.25
452.87	985.07
453.09	944.11
453.30	1120.24
453.51	1064.94
453.72	1044.46
453.93	1030.13
454.14	1062.90
454.36	1107.95
454.57	1093.62
454.78	1038.32
454.99	1054.70
455.20	1191.92
455.41	1138.67
455.63	1155.05
455.84	1071.09
456.05	1122.29
456.26	1269.74
456.47	1146.86
456.68	1130.48
456.89	1204.21
457.11	1122.29
457.32	1165.29
457.53	1212.40
457.74	1306.60
457.95	1245.16
458.16	1177.58
458.38	1257.45
458.59	1224.69
458.80	1261.55
459.01	1279.98
459.22	1265.64
459.43	1257.45
459.64	1146.86
459.85	1177.58
460.07	1314.80
460.28	1294.32
460.49	1349.61
460.70	1257.45
460.91	1388.52
461.12	1103.86
461.33	1308.65
461.54	1222.64
461.76	1296.36
461.97	1261.55
462.18	1302.51
462.39	1310.70
462.60	1468.39
462.81	1271.79
463.02	1296.36
463.23	1363.95
463.44	1337.32
463.66	1454.06
463.87	1472.49
464.08	1400.81
464.29	1447.91
464.50	1538.02
464.71	1382.38
464.92	1437.67
465.13	1601.51
465.34	1525.74
465.55	1503.21
465.77	1449.96
465.98	1708.01
466.19	1533.93
466.40	1460.20
466.61	1554.41
466.82	1617.90
467.03	1509.35
467.24	1728.49
467.45	1652.71
467.66	1742.82
467.87	1796.07
468.08	1705.96
468.30	1724.39
468.51	1751.01
468.72	1849.32
468.93	1832.93
469.14	1738.73
469.35	1916.90
469.56	1873.89
469.77	1853.41
469.98	1923.04
470.19	1877.99
470.40	1953.76
470.61	1951.71
470.82	1964.00
471.03	1982.43
471.24	2043.87
471.46	2101.22
471.67	1959.91
471.88	2133.98
472.09	1951.71
472.30	2058.21
472.51	2166.75
472.72	2138.08
472.93	2127.84
473.14	2205.66
473.35	2197.47
473.56	2314.20
473.77	2279.39
473.98	2176.99
474.19	2375.64
474.40	2445.27
474.61	2328.54
474.82	2394.08
475.03	2473.95
475.24	2441.18
475.45	2463.71
475.66	2527.19
475.87	2473.95
476.08	2484.19
476.29	2531.29
476.50	2543.58
476.71	2562.01
476.92	2619.35
477.13	2512.86
477.34	2691.03
477.55	2766.81
477.77	2754.52
477.98	2824.15
478.19	2762.71
478.40	2830.29
478.61	2942.93
478.82	2959.31
479.03	2901.97
479.24	2967.51
479.45	2867.16
479.66	2887.64
479.87	2824.15
480.08	2955.22
480.29	3016.66
480.50	2944.98
480.71	3157.97
480.92	2963.41
481.13	3170.26
481.34	3284.94
481.55	3262.41
481.75	3184.59
481.96	3338.19
482.17	3262.41
482.38	3129.30
482.59	3514.31
482.80	3485.64
483.01	3258.32
483.22	3448.78
483.43	3434.44
483.64	3465.16
483.85	3559.37
484.06	3516.36
484.27	3741.64
484.48	3491.79
484.69	3594.19
484.90	3661.77
485.11	3581.90
485.32	3592.14
485.53	3567.56
485.74	3706.82
485.95	3739.59
486.16	3741.64
486.37	3805.13
486.58	3907.52
486.79	3747.78
487.00	3655.62
487.21	4081.60
487.42	3993.54
487.63	3801.03
487.84	4030.40
488.04	4040.64
488.25	4073.41
488.46	3854.28
488.67	4065.22
488.88	4034.50
489.09	4052.93
489.30	4032.45
489.51	4016.07
489.72	4054.98
489.93	4184.00
490.14	4106.18
490.35	4140.99
490.56	4210.62
490.77	4054.98
490.98	4251.58
491.18	4204.48
491.39	4304.83
491.60	4302.78
491.81	4333.50
492.02	4282.30
492.23	4317.12
492.44	4419.52
492.65	4358.08
492.86	4411.32
493.07	4276.16
493.28	4521.92
493.49	4605.88
493.69	4620.22
493.90	4517.82
494.11	4622.27
494.32	4693.94
494.53	4450.24
494.74	4718.52
494.95	4595.64
495.16	4671.42
495.37	4718.52
495.58	4644.79
495.78	4634.55
495.99	4884.41
496.20	4759.48
496.41	4767.67
496.62	4751.29
496.83	4818.87
497.04	4831.16
497.25	4906.93
497.46	4775.86
497.66	4812.73
497.87	4913.08
498.08	4951.99
498.29	5113.78
498.50	4997.04
498.71	4880.31
498.92	5064.63
499.13	4960.18
499.33	4941.75
499.54	5169.07
499.75	5074.87
499.96	5175.22
500.17	5226.42
500.38	5095.35
500.59	5314.48
500.79	5115.83
501.00	5246.90
501.21	5298.10
501.42	5404.59
501.63	5345.20
501.84	5332.91
502.05	5269.42
502.25	5414.83
502.46	5351.34
502.67	5363.63
502.88	5455.79
503.09	5382.06
503.30	5576.62
503.50	5586.86
503.71	5519.28
503.92	5550.00
504.13	5568.43
504.34	5668.78
504.55	5633.96
504.75	5570.47
504.96	5633.96
505.17	5859.24
505.38	5685.16
505.59	5760.94
505.80	5752.74
506.00	5824.42
506.21	5715.88
506.42	5738.41
506.63	5703.59
506.84	5963.68
507.05	5828.52
507.25	5781.42
507.46	5724.07
507.67	5857.19
507.88	5996.45
508.09	5918.63
508.29	5969.83
508.50	6178.72
508.71	6037.41
508.92	6129.57
509.13	6023.08
509.33	5988.26
509.54	5945.25
509.75	6160.29
509.96	6295.46
510.17	6246.30
510.37	6221.73
510.58	6172.58
510.79	6150.05
511.00	6223.78
511.21	6266.78
511.41	6281.12
511.62	6281.12
511.83	6342.56
512.04	6262.69
512.25	6461.34
512.45	6299.55
512.66	6399.90
512.87	6557.60
513.08	6442.91
513.28	6479.77
513.49	6373.28
513.70	6459.29
513.91	6596.51
514.11	6629.27
514.32	6649.75
514.53	6612.89
514.74	6727.58
514.95	6676.38
515.15	6700.95
515.36	6653.85
515.57	6625.18
515.78	6760.34
515.98	6821.78
516.19	6786.97
516.40	6758.30
516.61	6766.49
516.81	6756.25
517.02	6852.50
517.23	6909.85
517.44	7045.01
517.64	6948.76
517.85	7016.34
518.06	6981.53
518.27	6995.86
518.47	7092.12
518.68	7149.46
518.89	7016.34
519.09	7094.16
519.30	7206.80
519.51	6952.85
519.72	7329.68
519.92	7088.02
520.13	7094.16
520.34	7083.92
520.55	7294.86
520.75	7346.06
520.96	7292.82
521.17	7331.73
521.37	7282.58
521.58	7311.25
521.79	7366.54
522.00	7344.02
522.20	7092.12
522.41	7442.32
522.62	7374.74
522.82	7475.09
523.03	7507.85
523.24	7499.66
523.45	7243.67
523.65	7493.52
523.86	7393.17
524.07	7503.76
524.27	7511.95
524.48	7575.44
524.69	7432.08
524.89	7532.43
525.10	7356.30
525.31	7624.59
525.52	7571.34
525.72	7686.03
525.93	7589.77
526.14	7454.61
526.34	7536.52
526.55	7624.59
526.76	7614.35
526.96	7614.35
527.17	7716.75
527.38	7743.37
527.58	7937.93
527.79	7690.12
528.00	7939.97
528.20	7745.42
528.41	7659.40
528.62	7710.60
528.82	8046.47
529.03	7659.40
529.24	7813.00
529.44	7741.32
529.65	7731.08
529.86	7899.02
530.06	7876.49
530.27	7790.47
530.48	7964.55
530.68	7817.10
530.89	7815.05
531.10	7931.78
531.30	7907.21
531.51	7962.50
531.72	7813.00
531.92	8030.09
532.13	7800.71
532.33	8296.32
532.54	7925.64
532.75	8023.94
532.95	8171.40
533.16	7989.13
533.37	7913.35
533.57	8064.90
533.78	8054.66
533.99	8169.35
534.19	8304.51
534.40	8163.20
534.60	7923.59
534.81	8189.83
535.02	7925.64
535.22	8204.16
535.43	8247.17
535.64	8195.97
535.84	8343.42
536.05	8081.28
536.25	8175.49
536.46	8210.31
536.67	8378.24
536.87	8445.82
537.08	8335.23
537.28	8480.64
537.49	8378.24
537.70	8640.38
537.90	8478.59
538.11	8464.25
538.32	8449.92
538.52	8595.32
538.73	8308.61
538.93	8546.17
539.14	8417.15
539.34	8408.96
539.55	8662.91
539.76	8617.85
539.96	8687.48
540.17	8714.11
540.37	8667.00
540.58	8746.87
540.79	8802.17
540.99	8552.32
541.20	8712.06
541.40	9015.16
541.61	8603.52
541.81	8861.56
542.02	8750.97
542.23	8873.85
542.43	8832.89
542.64	9047.93
542.84	8757.11
543.05	8839.03
543.25	8966.01
543.46	8843.13
543.67	9054.07
543.87	9041.78
544.08	8855.42
544.28	9176.95
544.49	9215.86
544.69	9095.03
544.90	9070.45
545.11	8974.20
545.31	9193.33
545.52	9420.66
545.72	9191.28
545.93	9133.94
546.13	9160.56
546.34	9195.38
546.54	9293.68
546.75	9211.76
546.95	9402.22
547.16	9256.82
547.36	9314.16
547.57	9262.96
547.78	9455.47
547.98	9369.46
548.19	9574.25
548.39	9334.64
548.60	9582.45
548.80	9537.39
549.01	9494.38
549.21	9590.64
549.42	9539.44
549.62	9877.35
549.83	9525.10
550.03	9639.79
550.24	9656.17
550.44	9586.54
550.65	9783.15
550.85	9824.11
551.06	9893.74
551.26	9963.37
551.47	9873.26
551.67	9975.66
551.88	9777.00
552.08	10112.87
552.29	9832.30
552.49	9885.55
552.70	9777.00
552.90	10119.01
553.11	10231.65
553.31	10135.40
553.52	10016.62
553.72	10205.03
553.93	10073.96
554.13	10055.53
554.34	10174.31
554.54	10104.68
554.75	10297.19
554.95	10202.98
555.16	10274.66
555.36	10407.78
555.57	10358.63
555.77	10073.96
555.98	10305.38
556.18	10532.70
556.39	10497.89
556.59	10434.40
556.80	10375.01
557.00	10575.71
557.21	10254.18
557.41	10655.58
557.61	10428.26
557.82	10538.85
558.02	10542.94
558.23	10575.71
558.43	10518.37
558.64	10733.40
558.84	10465.12
559.05	10714.97
559.25	10669.92
559.46	10643.29
559.66	10461.02
559.86	10547.04
560.07	10889.05
560.27	10874.71
560.48	10612.57
560.68	10747.74
560.89	10542.94
561.09	10889.05
561.30	11155.29
561.50	10719.07
561.70	11071.32
561.91	10721.12
562.11	11032.41
562.32	10950.49
562.52	10805.08
562.73	10907.48
562.93	10846.04
563.13	11128.66
563.34	11026.26
563.54	10903.39
563.75	11362.13
563.95	10917.72
564.16	11224.92
564.36	11118.42
564.56	10952.54
564.77	11081.56
564.97	11171.67
565.18	11300.69
565.38	11214.68
565.58	11093.85
565.79	11132.76
565.99	11126.61
566.20	11243.35
566.40	11124.57
566.60	11208.53
566.81	11165.53
567.01	11163.48
567.22	11288.40
567.42	11108.18
567.62	11151.19
567.83	11231.06
568.03	11251.54
568.24	11249.49
568.44	11317.08
568.64	11437.91
568.85	11421.52
569.05	11302.74
569.25	11063.13
569.46	11319.12
569.66	11562.83
569.87	11427.67
570.07	11650.89
570.27	11571.02
570.48	11169.62
570.68	11624.27
570.88	11743.05
571.09	11417.43
571.29	11401.04
571.50	11284.31
571.70	11245.40
571.90	11636.56
572.11	11442.00
572.31	11423.57
572.51	11517.78
572.72	11272.02
572.92	11603.79
573.12	11398.99
573.33	11687.76
573.53	11747.15
573.73	11730.76
573.94	11593.55
574.14	11474.77
574.35	11687.76
574.55	12005.19
574.75	11773.77
574.96	11622.22
575.16	11831.12
575.36	11519.82
575.57	11730.76
575.77	11831.12
575.97	11767.63
576.18	11624.27
576.38	11695.95
576.58	11773.77
576.79	11771.72
576.99	11839.31
577.19	11677.52
577.39	12044.10
577.60	11767.63
577.80	11804.49
578.00	11808.59
578.21	11900.75
578.41	11741.00
578.61	11730.76
578.82	11747.15
579.02	11906.89
579.22	11716.43
579.43	12035.91
579.63	11452.24
579.83	11556.69
580.04	12029.77
580.24	11900.75
580.44	11802.44
580.64	11882.31
580.85	12011.34
581.05	11923.27
581.25	12015.43
581.46	11958.09
581.66	12019.53
581.86	12085.06
582.06	11648.85
582.27	12037.96
582.47	11988.81
582.67	11982.67
582.88	11990.86
583.08	11769.68
583.28	12164.93
583.48	12003.14
583.69	11931.47
583.89	12119.88
584.09	12152.65
584.30	12031.82
584.50	12060.49
584.70	11992.90
584.90	11878.22
585.11	12021.58
585.31	12070.73
585.51	12019.53
585.71	12042.06
585.92	11929.42
586.12	12144.45
586.32	12234.57
586.52	11931.47
586.73	11941.71
586.93	12255.04
587.13	12056.39
587.33	12177.22
587.54	12037.96
587.74	12257.09
587.94	12136.26
588.14	12062.54
588.35	12017.48
588.55	12439.36
588.75	12390.21
588.95	12218.18
589.16	12351.30
589.36	12529.47
589.56	12468.03
589.76	12234.57
589.96	12298.05
590.17	12302.15
590.37	12357.44
590.57	12218.18
590.77	12304.20
590.98	12521.28
591.18	12273.48
591.38	12719.93
591.58	12189.51
591.78	12689.21
591.99	12429.12
592.19	12382.02
592.39	12341.06
592.59	12357.44
592.80	12695.36
593.00	12638.02
593.20	12607.30
593.40	12521.28
593.60	12420.93
593.81	12519.23
594.01	12713.79
594.21	12597.06
594.41	12506.95
594.61	12787.52
594.82	12640.06
595.02	12369.73
595.22	12750.65
595.42	12967.74
595.62	12701.50
595.82	12672.83
596.03	12824.38
596.23	12709.69
596.43	12914.49
596.63	12773.18
596.83	12945.21
597.04	12881.72
597.24	12808.00
597.44	12875.58
597.64	13051.70
597.84	13123.38
598.04	12971.83
598.25	13104.95
598.45	12834.62
598.65	13072.18
598.85	12810.04
599.05	13150.01
599.25	13086.52
599.46	13096.76
599.66	12891.96
599.86	12906.30
600.06	13068.09
600.26	13014.84
600.46	13358.90
600.66	13203.25
600.87	12994.36
601.07	13322.04
601.27	13242.17
601.47	13145.91
601.67	13289.27
601.87	13223.73
602.07	13229.88
602.28	13266.74
602.48	13512.50
602.68	13068.09
602.88	13211.45
603.08	13416.24
603.28	13678.38
603.48	13567.79
603.69	13532.98
603.89	13541.17
604.09	13434.68
604.29	13319.99
604.49	13455.15
604.69	13383.48
604.89	13664.05
605.09	13418.29
605.29	13403.96
605.50	13551.41
605.70	13535.03
605.90	13692.72
606.10	13590.32
606.30	13547.31
606.50	13483.83
606.70	13848.36
606.90	13489.97
607.10	13557.55
607.31	13709.10
607.51	13520.69
607.71	13793.07
607.91	13592.37
608.11	13582.13
608.31	13727.53
608.51	13893.42
608.71	13829.93
608.91	13936.43
609.11	13825.84
609.31	13666.10
609.52	13780.78
609.72	13842.22
609.92	13711.15
610.12	13569.84
610.32	13807.41
610.52	14102.31
610.72	13795.12
610.92	14059.31
611.12	14059.31
611.32	13702.96
611.52	13883.18
611.72	14122.79
611.92	13950.76
612.12	13928.24
612.33	14073.64
612.53	13881.13
612.73	13860.65
612.93	13971.24
613.13	14030.63
613.33	13651.76
613.53	14454.56
613.73	13950.76
613.93	13971.24
614.13	14284.58
614.33	13897.52
614.53	13901.61
614.73	14464.80
614.93	14239.53
615.13	14417.70
615.33	14196.52
615.53	14085.93
615.73	14276.39
615.93	14337.83
616.13	14098.22
616.33	14524.19
616.53	14145.32
616.74	14272.29
616.94	14124.84
617.14	14311.21
617.34	14173.99
617.54	14296.87
617.74	14315.30
617.94	14389.03
618.14	14221.10
618.34	13932.33
618.54	14337.83
618.74	14464.80
618.94	14423.84
619.14	14464.80
619.34	14522.15
619.54	14384.93
619.74	14608.16
619.94	14298.92
620.14	14337.83
620.34	14769.95
620.54	14638.88
620.74	14391.08
620.94	14620.45
621.14	14452.52
621.34	14425.89
621.54	14323.49
621.74	14403.36
621.94	14479.14
622.14	14282.53
622.34	14198.57
622.54	14518.05
622.74	14425.89
622.94	14270.25
623.14	14303.01
623.34	14483.23
623.54	14491.43
623.74	14546.72
623.94	14708.51
624.13	14421.80
624.33	14356.26
624.53	14464.80
624.73	14380.84
624.93	14229.29
625.13	14456.61
625.33	14477.09
625.53	14524.19
625.73	14815.01
625.93	14219.05
626.13	14694.18
626.33	14110.50
626.53	14518.05
626.73	14462.76
626.93	14610.21
627.13	14505.76
627.33	14765.85
627.53	14251.81
627.73	14536.48
627.93	14434.08
628.13	14647.07
628.33	14724.90
628.52	14722.85
628.72	14487.33
628.92	14702.37
629.12	14610.21
629.32	14798.62
629.52	14313.25
629.72	14688.03
629.92	14395.17
630.12	14442.28
630.32	14286.63
630.52	14356.26
630.72	14569.25
630.92	14452.52
631.12	14626.59
631.31	14425.89
631.51	14741.28
631.71	14630.69
631.91	14604.07
632.11	14532.39
632.31	14444.32
632.51	14657.31
632.71	14495.52
632.91	14552.87
633.11	14632.74
633.31	14739.23
633.50	14567.20
633.70	14612.26
633.90	14509.86
634.10	14421.80
634.30	14378.79
634.50	14577.44
634.70	14530.34
634.90	14423.84
635.10	14571.30
635.29	14391.08
635.49	14292.77
635.69	14624.54
635.89	14628.64
636.09	14395.17
636.29	14511.91
636.49	14513.95
636.69	14481.19
636.89	14714.66
637.08	14556.96
637.28	14454.56
637.48	14640.93
637.68	14495.52
637.88	14376.74
638.08	14544.67
638.28	14497.57
638.47	14190.38
638.67	14280.49
638.87	14278.44
639.07	14575.39
639.27	14417.70
639.47	14432.04
639.67	14405.41
639.86	14362.40
640.06	14118.70
640.26	14642.98
640.46	14505.76
640.66	14292.77
640.86	14397.22
641.06	14403.36
641.25	14407.46
641.45	14305.06
641.65	14436.13
641.85	14636.83
642.05	14423.84
642.25	14270.25
642.44	14323.49
642.64	14368.55
642.84	14413.60
643.04	14202.66
643.24	14303.01
643.43	14657.31
643.63	14632.74
643.83	14202.66
644.03	14286.63
644.23	14503.71
644.43	14180.14
644.62	14128.94
644.82	14561.06
645.02	14280.49
645.22	14489.38
645.42	14372.64
645.61	14405.41
645.81	14528.29
646.01	14290.73
646.21	14401.32
646.41	14221.10
646.60	14606.11
646.80	14409.51
647.00	14384.93
647.20	14485.28
647.40	14217.00
647.59	14313.25
647.79	14270.25
647.99	14397.22
648.19	14352.16
648.39	14231.33
648.58	14296.87
648.78	14602.02
648.98	14221.10
649.18	14413.60
649.37	14384.93
649.57	14429.99
649.77	14251.81
649.97	14466.85
650.17	14393.12
650.36	14352.16
650.56	14350.12
650.76	14309.16
650.96	14288.68
651.15	14591.78
651.35	14173.99
651.55	14313.25
651.75	14481.19
651.94	14346.02
652.14	14331.69
652.34	14237.48
652.54	14352.16
652.73	14526.24
652.93	14343.97
653.13	14667.55
653.33	14360.36
653.52	14268.20
653.72	14425.89
653.92	14407.46
654.12	14630.69
654.31	14645.02
654.51	14606.11
654.71	14489.38
654.91	14745.38
655.10	14477.09
655.30	14272.29
655.50	14540.58
655.69	14409.51
655.89	14475.04
656.09	14448.42
656.29	14413.60
656.48	14735.14
656.68	14419.75
656.88	14556.96
657.08	14346.02
657.27	14380.84
657.47	14481.19
657.67	14559.01
657.86	14563.11
658.06	14386.98
658.26	14458.66
658.46	14733.09
658.65	14739.23
658.85	14245.67
659.05	14618.40
659.24	14546.72
659.44	14565.15
659.64	14651.17
659.83	14579.49
660.03	14384.93
660.23	14604.07
660.42	14522.15
660.62	14718.75
660.82	14683.94
661.02	14630.69
661.21	14489.38
661.41	14743.33
661.61	14528.29
661.80	14446.37
662.00	14694.18
662.20	14477.09
662.39	14487.33
662.59	14745.38
662.79	14569.25
662.98	14364.45
663.18	14763.81
663.38	14362.40
663.57	14630.69
663.77	14497.57
663.97	14638.88
664.16	14518.05
664.36	14806.81
664.56	14812.96
664.75	14626.59
664.95	14868.25
665.15	14460.71
665.34	14563.11
665.54	14810.91
665.73	14350.12
665.93	14821.15
666.13	14833.44
666.32	14796.57
666.52	14681.89
666.72	14565.15
666.91	14620.45
667.11	14559.01
667.31	14812.96
667.50	14628.64
667.70	14587.68
667.90	14577.44
668.09	14481.19
668.29	14665.50
668.48	14536.48
668.68	14855.97
668.88	15048.47
669.07	14561.06
669.27	14896.92
669.46	14821.15
669.66	14929.69
669.86	14673.70
670.05	14546.72
670.25	14733.09
670.45	14788.38
670.64	14743.33
670.84	14843.68
671.03	14939.93
671.23	14866.21
671.43	14626.59
671.62	14853.92
671.82	15019.80
672.01	15034.14
672.21	14966.56
672.41	15109.91
672.60	14595.87
672.80	14649.12
672.99	14853.92
673.19	14819.10
673.39	15027.99
673.58	14745.38
673.78	14548.77
673.97	14987.04
674.17	15120.15
674.36	14972.70
674.56	14935.84
674.76	15173.40
674.95	14704.42
675.15	14966.56
675.34	14778.14
675.54	14841.63
675.73	14976.80
675.93	14896.92
676.13	14757.66
676.32	14882.59
676.52	14796.57
676.71	14724.90
676.91	14882.59
677.10	15234.84
677.30	15034.14
677.49	14526.24
677.69	14706.46
677.89	15253.27
678.08	14853.92
